customer_key,customer_id,first_name,last_name,marital_status,gender,birth_date,country,created_date
AW00025514,25514,Kimberly,Anderson,Single,Male,1999-08-12,United States,2024-09-15
AW00025515,25515,Lisa,Campbell,Married,Male,1971-06-07,Australia,2025-11-27
AW00025516,25516,Robert,Jackson,Married,Female,2001-08-08,Germany,2024-11-04
AW00025517,25517,Sarah,Roberts,Single,Male,1953-11-28,AU,2023-07-24
AW00025518,25518,Jennifer,Jackson,Single,Female,1957-06-08,Canada,2024-01-15
AW00025519,25519,Michael,Davis,Single,Male,1961-11-17,France,2025-05-04
AW00025520,25520,Carol,Jones,Single,Male,1990-05-08,United States,2023-10-22
AW00025521,25521,James,Lewis,Married,Female,1983-01-03,Australia,2023-05-26
AW00025522,25522,Daniel,Campbell,Married,Male,1946-01-05,Australia,2024-07-23
AW00025523,25523,James,Thomas,Single,Male,1980-10-16,France,2026-01-15
AW00025524,25524,Kimberly,Lopez,Married,Female,1959-04-28,Australia,2024-02-17
AW00025525,25525,Emily,Adams,Single,Female,1972-12-14,United Kingdom,2025-07-18
AW00025526,25526,Susan,Williams,Single,Male,1978-02-24,Australia,2026-02-03
AW00025527,25527,Linda,Garcia,Single,Female,1978-11-11,Australia,2023-01-13
AW00025528,25528,David,Lewis,Single,Male,1982-11-20,Australia,2026-03-24
AW00025529,25529,Betty,Phillips,Single,Male,2005-10-17,Germany,2024-01-27
AW00025530,25530,Kenneth,Mitchell,Single,Male,1959-01-25,Germany,2023-07-03
AW00025531,25531,David,Brown,Single,Female,2004-09-25,Australia,2024-04-21
AW00025532,25532,William,Ngata,Single,Female,1999-03-27,Australia,2026-01-27
AW00025533,25533,Ronald,Toalii,Married,Female,1956-01-24,Australia,2024-06-04
AW00025534,25534,Richard,Green,Single,Female,1992-08-27,United States,2023-10-31
AW00025535,25535,Joshua,Thomas,Married,Male,2000-06-05,Canada,2023-11-23
AW00025536,25536,Sandra,Mitchell,Married,Male,1968-03-10,United States,2026-05-07
AW00025537,25537,Mark,Walker,Single,Female,1994-06-07,United Kingdom,2024-03-25
AW00025538,25538,Andrew,Toalii,Single,Female,1992-11-27,United States,2026-01-18
AW00025539,25539,Steven,Singh,Married,Male,1982-05-14,New Zealand,2024-01-11
AW00025540,25540,George,Clark,Single,Male,1993-05-17,United States,2025-05-29
AW00025541,25541,William,Green,Married,Male,2001-12-01,United Kingdom,2025-10-30
AW00025542,25542,Michelle,Mitchell,Married,Male,1961-05-26,Australia,2023-01-20
AW00025543,25543,Susan,Campbell,Single,Female,2005-02-08,Australia,2025-10-25
AW00025544,25544,Mark,Clark,Married,Female,1982-11-22,United States,2023-06-02
AW00025545,25545,Jessica,Jones,Married,Male,1971-09-15,France,2025-07-19
AW00025546,25546,Jason,Johnson,Married,Female,2002-01-03,Australia,2024-06-29
AW00025547,25547,Linda,Campbell,Married,Female,2002-06-13,Canada,2024-05-17
AW00025548,25548,Ronald,Adams,Married,Male,1994-11-11,France,2025-07-13
AW00025549,25549,Tane,Nelson,Single,Female,1963-12-28,Australia,2023-07-25
AW00025550,25550,Sione,Wilson,Married,Male,2002-08-20,France,2024-08-04
AW00025551,25551,Steven,Campbell,Married,Male,1984-05-15,Germany,2026-01-26
AW00025552,25552,Paul,Adams,Married,Male,1992-03-07,Canada,2023-06-05
AW00025553,25553,Sandra,Garcia,Single,Male,1970-10-12,Australia,2025-08-04
AW00025554,25554,Andrew,Jackson,Single,Female,1974-12-07,United Kingdom,2023-05-24
AW00025555,25555,Patricia,Smith,Married,Female,1988-08-28,Australia,2024-12-01
AW00025556,25556,Donna,Kumar,Married,Male,1966-01-29,Australia,2026-04-19
AW00025557,25557,George,Kumar,Single,Male,1962-12-20,United States,2024-12-02
AW00025558,25558,Paul,Manu,Single,Male,1959-12-29,Australia,2025-05-06
AW00025559,25559,Timothy,King,Single,Female,1987-11-20,Australia,2023-04-08
AW00025560,25560,Emily,Toalii,Married,Female,1957-05-04,Canada,2026-05-18
AW00025561,25561,Donna,King,Single,Male,1967-08-12,France,2026-04-20
AW00025562,25562,William,Wright,Married,Male,1989-07-27,Canada,2025-04-20
AW00025563,25563,Amanda,Baker,Single,Male,1985-05-02,AU,2023-03-31
AW00025564,25564,Susan,Ngata,Married,Female,1976-07-26,Australia,2024-09-06
AW00025565,25565,Mere,Turner,Single,Female,1981-08-25,United States,2025-02-02
AW00025566,25566,Carol,Roberts,Married,Female,1992-05-11,DE,2025-04-02
AW00025567,25567,Sione,Toalii,Married,Female,1984-07-10,Australia,2026-04-21
AW00025568,25568,Patricia,Davis,Married,Female,1967-09-15,United States,2023-06-03
AW00025569,25569,Ronald,Thomas,Single,Female,1974-10-16,United States,2025-03-17
AW00025570,25570,Patricia,Wright,Married,Male,1981-06-14,Australia,2025-05-01
AW00025571,25571,Matthew,Adams,Married,Female,1955-06-26,Australia,2026-03-26
AW00025572,25572,Elizabeth,Hall,Married,Male,2029-12-31,Australia,2024-11-13
AW00025573,25573,David,Campbell,Married,Female,1975-10-08,Australia,2026-01-04
AW00025574,25574,Jessica,Campbell,Married,Male,1975-10-30,Australia,2023-11-10
AW00025575,25575,Paul,Perez,Single,Male,1958-06-07,United States,2025-12-27
AW00025576,25576,Joshua,Perez,Married,Female,1981-01-21,Canada,2025-04-11
AW00025577,25577,David,Anderson,Single,Male,1996-05-14,Canada,2024-01-20
AW00025578,25578,Malia,Patel,Married,Female,1959-07-15,Australia,2023-11-18
AW00025579,25579,Charles,Taylor,Single,Male,1987-05-13,United States,2023-11-05
AW00025580,25580,John,Parker,Married,Female,1983-11-21,Australia,2026-04-09
AW00025581,25581,Malia,Adams,Single,Male,1973-03-18,Australia,2025-05-19
AW00025582,25582,Stephanie,Nime,Single,Male,1954-05-08,Australia,2023-02-27
AW00025583,25583,David,Garcia,Married,Male,1984-04-27,New Zealand,2024-01-13
AW00025584,25584,Brian,Scott,Single,Male,1994-12-24,Australia,2023-08-30
AW00025585,25585,Lisa,Singh,Single,Female,1966-03-24,Germany,2025-06-26
AW00025586,25586,Keziah,Brown,Married,Female,1993-02-14,United Kingdom,2023-09-18
AW00025587,25587,Jason,Mitchell,Married,Female,1957-05-14,Australia,2024-06-19
AW00025588,25588,Mark,Baker,Married,Female,1900-01-01,United States,2025-01-30
AW00025589,25589,Richard,Green,Single,Female,1961-10-02,Australia,2025-01-30
AW00025590,25590,Ashley,Young,Single,Male,1952-10-17,United States,2024-10-18
AW00025591,25591,Thomas,Perez,Married,Male,1981-01-06,United States,2026-04-11
AW00025592,25592,Steven,Scott,Single,Male,2002-07-19,New Zealand,2025-06-22
AW00025593,25593,Betty,Walker,Married,Female,1963-01-05,United Kingdom,2023-03-08
AW00025594,25594,Mere,Patel,Single,Male,1972-05-26,United Kingdom,2025-01-01
AW00025595,25595,Elizabeth,Singh,Single,Male,1981-10-27,Australia,2024-11-18
AW00025596,25596,Sandra,Clark,Single,Female,2001-03-30,Australia,2025-04-04
AW00025597,25597,Mark,Carter,Single,Female,1947-10-28,Australia,2023-04-15
AW00025598,25598,John,King,Married,Female,1958-05-03,Australia,2024-08-22
AW00025599,25599,Paul,Wright,Single,Female,1970-08-08,Australia,2024-08-06
AW00025600,25600,Karen,Anderson,Married,Male,1997-07-11,Germany,2025-09-09
AW00025601,25601,Ronald,Campbell,Married,Female,1970-07-19,Canada,2024-05-14
AW00025602,25602,Robert,Campbell,Married,Female,1995-10-31,Australia,2023-06-19
AW00025603,25603,Stephanie,Mitchell,Married,Female,1945-07-28,France,2025-06-27
AW00025604,25604,Brian,Jones,Single,Male,1983-07-21,United Kingdom,2023-02-21
AW00025605,25605,Kimberly,Carter,Single,Female,1972-09-18,US,2025-07-01
AW00025606,25606,Mere,Miller,Single,Male,1967-04-22,United States,2023-10-28
AW00025607,25607,Timothy,Walker,Single,Female,1987-07-30,Australia,2023-03-17
AW00025608,25608,Patricia,Ngata,Single,Female,1980-11-24,United States,2024-10-12
AW00025609,25609,Baraa,Roberts,Single,Male,1971-09-30,Australia,2024-08-22
AW00025610,25610,Andrew,Manu,Single,Female,1945-05-20,Australia,2024-08-05
AW00025611,25611,Ronald,Thomas,Married,Male,1961-03-25,Australia,2023-08-23
AW00025612,25612,Kimberly,Young,Single,Male,1975-06-30,United States,2025-01-18
AW00025613,25613,George,Campbell,Single,Male,2006-08-04,Australia,2024-10-09
AW00025614,25614,Richard,Anderson,Married,Male,1950-01-26,France,2024-12-21
AW00025615,25615,Ashley,Lee,Single,Male,1959-03-01,United Kingdom,2023-05-26
AW00025616,25616,John,Martin,Single,Male,1978-07-06,Australia,2025-12-04
AW00025617,25617,Michael,Campbell,Married,Male,1996-02-06,France,2025-12-22
AW00025618,25618,Anthony,Ngata,Married,Male,1985-02-21,Germany,2026-04-13
AW00025619,25619,John,Jackson,Single,Male,1950-11-24,Australia,2026-04-16
AW00025620,25620,Kimberly,Lewis,Single,Female,1953-05-13,Australia,2023-01-06
AW00025621,25621,Thomas,Phillips,Married,Female,1945-01-31,Australia,2025-12-04
AW00025622,25622,Linda,Clark,Married,Male,1948-01-04,Australia,2025-11-13
AW00025623,25623,Jessica,Garcia,Married,Female,1969-03-14,United Kingdom,2025-06-19
AW00025624,25624,Lisa,Brown,Married,Male,1982-09-23,Australia,2023-02-15
AW00025625,25625,Timothy,Phillips,Single,Female,1966-12-31,United Kingdom,2023-08-03
AW00025626,25626,Amanda,Manu,Single,Male,2005-03-29,United States,2023-12-24
AW00025627,25627,Elizabeth,Williams,Single,Male,1983-09-03,United Kingdom,2025-12-04
AW00025628,25628,Donald,Mitchell,Married,Female,1950-06-18,Australia,2024-07-19
AW00025629,25629,James,Martin,Married,Female,1970-07-09,Australia,2025-08-01
AW00025630,25630,Mere,Singh,Single,Female,2005-04-13,United Kingdom,2025-07-21
AW00025631,25631,Mary,Nime,Single,Male,1952-04-30,United States,2025-06-26
AW00025632,25632,Emily,Adams,Single,Female,1959-01-31,United Kingdom,2023-09-06
AW00025633,25633,Aroha,Nelson,Married,Male,1962-04-01,United States,2025-09-12
AW00025634,25634,Jason,Green,Married,Male,1975-10-22,Australia,2025-11-18
AW00025635,25635,Steven,Lewis,Married,Male,1973-05-22,United States,2023-12-05
AW00025636,25636,Paul,Lewis,Single,Male,1950-04-29,Australia,2025-06-21
AW00025637,25637,James,Green,Married,Male,2005-05-22,Australia,2024-09-29
AW00025638,25638,Sione,Turner,Single,Female,1959-09-07,United States,2023-06-03
AW00025639,25639,Tane,Parker,Single,Male,1965-06-29,United Kingdom,2023-06-13
AW00025640,25640,Susan,Toalii,Married,Male,1980-10-30,Australia,2024-03-03
AW00025641,25641,Barbara,Jackson,Single,Male,1965-09-22,Australia,2024-12-11
AW00025642,25642,Charles,Singh,Single,Female,1967-01-30,Australia,2023-06-05
AW00025643,25643,James,Turner,Married,Male,1999-02-09,Australia,2024-03-16
AW00025644,25644,Melissa,Patel,Single,Male,1970-01-20,Australia,2026-05-15
AW00025645,25645,Rebecca,Young,Single,Male,1965-05-22,Australia,2023-01-13
AW00025646,25646,Sione,Carter,Single,Female,1998-03-20,Australia,2026-01-31
AW00025647,25647,Michelle,Jackson,Single,Male,2005-12-04,Australia,2023-11-27
AW00025648,25648,Steven,Thompson,Single,Male,1989-10-04,Australia,2024-12-17
AW00025649,25649,Malia,Johnson,Married,Male,1949-10-29,AU,2023-03-26
AW00025650,25650,Peter,Singh,Single,Male,1985-10-08,Australia,2023-01-23
AW00025651,25651,Michael,Kumar,Single,Female,1969-07-30,Australia,2025-08-02
AW00025652,25652,Mark,Phillips,Single,Female,1958-06-28,Australia,2023-06-23
AW00025653,25653,Barbara,Moore,Married,Female,2004-05-06,nan,2023-08-22
AW00025654,25654,Emily,Jackson,Married,Male,1995-07-03,Germany,2023-04-25
AW00025655,25655,Jessica,Hall,Married,Female,1985-06-07,Australia,2023-04-23
AW00025656,25656,Sarah,Jackson,Married,Male,1946-12-15,Australia,2024-06-24
AW00025657,25657,Kimberly,Thomas,Married,Male,1984-09-06,France,2024-03-15
AW00025658,25658,Nancy,Turner,Single,Male,1960-08-03,United Kingdom,2025-10-31
AW00025659,25659,Karen,Nime,Single,Male,1996-12-09,United States,2023-02-20
AW00025660,25660,Andrew,Young,Married,Male,1979-01-10,United States,2023-10-25
AW00025661,25661,Mary,Miller,Single,Female,1955-11-13,New Zealand,2023-08-20
AW00025662,25662,James,Brown,Single,Female,1983-01-04,United Kingdom,2024-04-15
AW00025663,25663,Sione,Turner,Married,Female,1999-03-25,Canada,2023-01-22
AW00025664,25664,Tane,Garcia,Married,Female,1961-02-22,New Zealand,2024-05-08
AW00025665,25665,Elizabeth,Nime,Married,Male,1945-02-27,Australia,2025-12-11
AW00025666,25666,Carol,Ngata,Married,Male,1987-02-16,Canada,2024-06-02
AW00025667,25667,Jennifer,Singh,Married,Female,1977-06-12,France,2024-01-19
AW00025668,25668,Sarah,Adams,Married,Female,1965-07-05,United States,2023-10-04
AW00025669,25669,Keziah,Toalii,Married,Female,1978-12-29,New Zealand,2023-09-11
AW00025670,25670,Sandra,Hall,Married,Male,2003-05-17,Australia,2024-10-12
AW00025671,25671,Tane,Singh,Single,Male,1970-09-25,Australia,2023-02-01
AW00025672,25672,Kimberly,Martin,Married,Male,1969-09-10,Australia,2024-01-07
AW00025673,25673,David,Martin,Single,Male,1947-05-30,AU,2025-10-02
AW00025674,25674,Mark,Nelson,Married,Male,1982-03-07,Australia,2024-11-07
AW00025675,25675,James,Moore,Single,Female,1951-05-20,United Kingdom,2025-03-05
AW00025676,25676,Andrew,Ngata,Single,Male,1998-01-06,Australia,2023-01-25
AW00025677,25677,Donna,Carter,Single,Male,1966-05-31,France,2024-11-23
AW00025678,25678,Mark,Manu,Married,Male,1993-06-08,United States,2023-11-02
AW00025679,25679,Patricia,Phillips,Married,Female,1974-04-06,Australia,2024-09-30
AW00025680,25680,John,Patel,Married,Male,1963-10-11,Australia,2024-07-31
AW00025681,25681,Mere,Kumar,Single,Female,1959-01-01,United States,2024-09-10
AW00025682,25682,Anthony,Phillips,Married,Male,2002-03-01,Australia,2023-02-10
AW00025683,25683,Mary,Jackson,Single,Male,1961-05-16,United Kingdom,2023-09-15
AW00025684,25684,Steven,Smith,Married,Male,1953-06-29,Australia,2023-05-26
AW00025685,25685,William,Toalii,Single,Male,1973-08-26,nan,2024-11-05
AW00025686,25686,Barbara,Mitchell,Single,Female,1994-09-02,United Kingdom,2024-01-30
AW00025687,25687,Susan,Thomas,Married,Female,1986-08-31,Canada,2026-04-27
AW00025688,25688,Paul,Nelson,Married,Female,1949-08-26,Canada,2026-04-16
AW00025689,25689,Rebecca,Wright,Single,Female,1947-07-16,United States,2023-09-14
AW00025690,25690,Mere,Lopez,Single,Male,2002-11-23,United States,2023-10-18
AW00025691,25691,Rebecca,Kumar,Single,Male,1956-09-04,Australia,2023-06-22
AW00025692,25692,Kenneth,Jones,Single,Female,1961-08-23,United States,2025-11-09
AW00025693,25693,Donald,Thomas,Married,Male,1967-11-29,Australia,2023-04-23
AW00025694,25694,Robert,Nelson,Married,Male,1956-08-30,United States,2024-06-16
AW00025695,25695,Andrew,Adams,Married,Male,1958-09-20,United States,2024-05-03
AW00025696,25696,Peter,Carter,Single,Female,1989-07-02,New Zealand,2024-09-01
AW00025697,25697,Carol,Kumar,Married,Female,1967-11-28,Australia,2025-03-30
AW00025698,25698,Ronald,Nime,Single,Female,1988-03-06,New Zealand,2023-09-20
AW00025699,25699,Peter,Jones,Single,Female,1984-07-23,Canada,2023-03-01
AW00025700,25700,Nancy,Ngata,Single,Female,1989-05-18,Australia,2023-12-05
AW00025701,25701,Elizabeth,Lewis,Married,Female,2003-06-23,Australia,2024-12-09
AW00025702,25702,Ronald,Singh,Single,Female,1962-07-06,United States,2026-05-19
AW00025703,25703,Mere,Baker,Married,Male,1991-07-31,Australia,2025-10-31
AW00025704,25704,Robert,Manu,Single,Female,1969-01-07,New Zealand,2023-03-16
AW00025705,25705,Brian,Hall,Married,Female,1990-06-25,Australia,2024-03-25
AW00025706,25706,Malia,Phillips,Married,Male,1996-01-09,Australia,2023-03-26
AW00025707,25707,Melissa,Thomas,Single,Female,1980-11-12,Australia,2023-05-02
AW00025708,25708,Carol,Brown,Married,Male,1954-01-10,Australia,2026-03-03
AW00025709,25709,Deborah,Turner,Married,Female,1954-05-23,Australia,2025-04-22
AW00025710,25710,Paul,Carter,Married,Female,1959-11-21,United States,2024-03-15
AW00025711,25711,Baraa,Walker,Married,Male,1985-01-16,UK,2025-06-12
AW00025712,25712,Michael,Nime,Married,Male,1953-11-14,Australia,2025-09-04
AW00025713,25713,Stephanie,Taylor,Married,Male,1965-02-01,United States,2024-02-10
AW00025714,25714,Linda,Brown,Single,Female,1951-05-05,United States,2023-12-01
AW00025715,25715,Malia,Thomas,Married,Female,1996-07-05,Australia,2024-11-01
AW00025716,25716,Brian,Nelson,Married,Female,1951-05-24,Canada,2024-09-05
AW00025717,25717,Rebecca,Parker,Single,Male,2002-07-10,United States,2025-06-25
AW00025718,25718,Karen,Smith,Married,Female,1974-07-24,United Kingdom,2025-05-22
AW00025719,25719,Carol,Thomas,Single,Male,2000-04-15,Australia,2025-04-26
AW00025720,25720,Patricia,Moore,Married,Female,1986-09-13,Australia,2023-10-04
AW00025721,25721,Aroha,Wilson,Married,Male,1957-10-14,New Zealand,2024-12-20
AW00025722,25722,Amanda,Turner,Married,Female,1946-10-31,Australia,2024-05-22
AW00025723,25723,Robert,Young,Married,Female,1989-09-28,United States,2025-04-18
AW00025724,25724,Keziah,Miller,Married,Male,2004-06-22,Australia,2023-09-15
AW00025725,25725,Jennifer,Anderson,Married,Female,1991-10-25,Australia,2023-08-27
AW00025726,25726,Ronald,Lewis,Married,Male,1950-01-23,Australia,2023-12-13
AW00025727,25727,Peter,Garcia,Single,Male,1955-10-28,Australia,2023-01-28
AW00025728,25728,Donna,Williams,Married,Female,1965-05-24,Australia,2023-06-15
AW00025729,25729,Donald,Thompson,Single,Female,2003-04-15,United States,2023-09-21
AW00025730,25730,Rebecca,Jones,Single,Female,1953-07-29,Canada,2023-01-20
AW00025731,25731,Jennifer,Wright,Single,Male,1974-09-09,Australia,2025-12-08
AW00025732,25732,Patricia,Baker,Single,Female,1979-05-15,Australia,2025-06-07
AW00025733,25733,Keziah,Johnson,Single,Female,1960-04-22,Australia,2024-08-17
AW00025734,25734,Kenneth,Perez,Married,Male,2001-11-07,France,2024-05-25
AW00025735,25735,Linda,Wright,Married,Female,1989-09-03,Australia,2024-03-29
AW00025736,25736,Barbara,Davis,Single,Male,1961-10-21,Australia,2025-06-07
AW00025737,25737,Brian,Mitchell,Married,Male,1973-06-18,United States,2023-10-11
AW00025738,25738,Mark,Campbell,Married,Female,1976-03-19,Australia,2025-09-20
AW00025739,25739,Ronald,Brown,Married,Female,1963-07-09,Australia,2024-01-11
AW00025740,25740,Amanda,Adams,Married,Male,2003-11-19,Germany,2023-03-05
AW00025741,25741,Donald,Toalii,Married,Female,1985-01-07,Australia,2026-01-24
AW00025742,25742,Betty,Roberts,Married,Male,1972-11-08,France,2025-01-10
AW00025743,25743,John,Baker,Single,Female,1967-07-12,United Kingdom,2023-05-03
AW00025744,25744,Tane,Baker,Single,Female,1955-04-28,Australia,2025-02-02
AW00025745,25745,Tane,Miller,Single,Male,2004-03-11,Australia,2025-02-26
AW00025746,25746,Andrew,Phillips,Single,Male,1960-10-09,France,2024-10-26
AW00025747,25747,Linda,Nime,Married,Male,1994-08-08,Australia,2025-08-21
AW00025748,25748,Donna,Perez,Married,Male,1989-03-30,Australia,2023-02-19
AW00025749,25749,David,Lewis,Single,Female,1976-10-29,Canada,2024-06-25
AW00025750,25750,Emily,Perez,Married,Male,2004-09-23,Australia,2024-08-25
AW00025751,25751,Timothy,Perez,Married,Male,1945-07-01,France,2025-04-01
AW00025752,25752,Timothy,Scott,Married,Female,1973-10-02,Australia,2024-07-02
AW00025753,25753,Richard,Toalii,Married,Female,1976-05-12,Australia,2024-04-15
AW00025754,25754,George,Scott,Married,Male,1947-09-28,Australia,2025-09-03
AW00025755,25755,Jennifer,Jones,Married,Male,2003-08-03,Australia,2025-04-14
AW00025756,25756,James,Allen,Single,Female,1956-09-18,Germany,2023-01-06
AW00025757,25757,Timothy,Kumar,Married,Male,1976-11-10,United States,2025-04-24
AW00025758,25758,Susan,White,Married,Male,1969-12-04,France,2025-05-06
AW00025759,25759,Michael,Allen,Single,Female,1982-03-02,United Kingdom,2025-06-02
AW00025760,25760,Joshua,Hall,Single,Male,2000-07-22,Australia,2025-07-04
AW00025761,25761,Susan,Williams,Married,Female,1986-03-11,Germany,2023-12-22
AW00025762,25762,Kenneth,Lewis,Single,Male,1953-04-11,Australia,2026-04-23
AW00025763,25763,Stephanie,Parker,Married,Female,1969-04-02,Canada,2024-08-10
AW00025764,25764,Donna,Lewis,Single,Male,1952-04-13,Australia,2026-05-15
AW00025765,25765,Brian,Lewis,Married,Male,1980-03-09,United Kingdom,2025-03-10
AW00025766,25766,Amanda,Johnson,Single,Male,1985-09-11,Australia,2024-05-09
AW00025767,25767,John,Garcia,Single,Female,1986-05-26,Australia,2026-05-30
AW00025768,25768,James,Baker,Married,Male,1977-07-18,Australia,2026-01-10
AW00025769,25769,Sione,Scott,Single,Male,1957-06-30,Australia,2026-05-29
